date,Portfolio Return
2007-01-04,-1.0873651803380067
2007-01-05,-0.4214389428220877
2007-01-08,1.145760427843363
2007-01-09,-1.3946543754912488
2007-01-10,-0.24653524716655273
2007-01-11,0.5737923087148333
2007-01-12,0.931906123168107
2007-01-16,-0.8613612355687517
2007-01-17,0.7233685851002102
2007-01-18,-0.9534274493583861
2007-01-19,-0.6749847593815582
2007-01-22,0.8896921580194816
2007-01-23,-2.617283929460157
2007-01-24,-0.6360036606696194
2007-01-25,-0.4091886930504347
2007-01-26,-0.2694774389251521
2007-01-29,0.5843268505405996
2007-01-30,-1.0832690802344458
2007-01-31,-0.3150885996501551
2007-02-01,1.0319031564405434
2007-02-02,0.8914296099330922
2007-02-05,0.622131212710979
2007-02-06,1.0112279760026865
2007-02-07,-3.6273632820060735
2007-02-08,-0.3767104448584234
2007-02-09,-1.292496542039383
2007-02-12,0.6190318274025652
2007-02-13,0.14569594053154944
2007-02-14,0.10964641887200921
2007-02-15,-1.5906299489617926
2007-02-16,-1.5537308171250364
2007-02-20,3.4945658967428916
2007-02-21,1.7658978246097434
2007-02-22,-0.4369962684911678
2007-02-23,-1.8076740674940783
2007-02-26,-2.1988262328110437
2007-02-27,0.3031592859579546
2007-02-28,1.3032041292520269
2007-03-01,-0.2751421340156157
2007-03-02,2.370881815042547
2007-03-05,0.889765307971147
2007-03-06,-0.052870893979089395
2007-03-07,1.9565328917947222
2007-03-08,-0.3491416803962011
2007-03-09,1.174624949906975
2007-03-12,-0.6200370573854497
2007-03-13,-0.673461087545657
2007-03-14,1.2820354309896411
2007-03-15,0.07991290945837504
2007-03-16,-1.585224567387058
2007-03-19,1.8858001855437534
2007-03-20,0.5835027674469373
2007-03-21,0.06270363527380418
2007-03-22,-0.9810916421980043
2007-03-23,0.43865456637426137
2007-03-26,-1.158697695905333
2007-03-27,-1.2701562876585613
2007-03-28,0.34159902379785834
2007-03-29,-0.9710131843037462
2007-03-30,0.03401044141023257
2007-04-02,1.5381529725712606
2007-04-03,0.6595332284729216
2007-04-04,1.1637471495723029
2007-04-05,0.26457102579115377
2007-04-09,0.5808288339220935
2007-04-10,-0.06140693205711978
2007-04-11,0.16561516979874313
2007-04-12,-0.4707401726165241
2007-04-13,0.543194767879367
2007-04-16,-1.600470878531122
2007-04-17,-0.7611477765279263
2007-04-18,-1.4074318322238444
2007-04-19,-0.04694100164102988
2007-04-20,0.12023326150718106
2007-04-23,-0.9691547838078485
2007-04-24,-1.6385875455111276
2007-04-25,1.3562626576913206
2007-04-26,0.3116694799623909
2007-04-27,2.2222147229841105
2007-04-30,-0.9242937858462397
2007-05-01,-1.4016456496367713
2007-05-02,0.0662909320567584
2007-05-03,-0.65617197743709
2007-05-04,0.49364307779240935
2007-05-07,1.499221534301185
2007-05-08,-0.11225191026992021
2007-05-09,-0.03610984408679796
2007-05-10,-0.6899901048647435
2007-05-11,2.497807949408193
2007-05-14,-1.1108514854600404
2007-05-15,-0.9427770050693152
2007-05-16,-1.59818674958488
2007-05-17,-0.5274592275946798
2007-05-18,-0.273133716612064
2007-05-21,-0.3831161446157627
2007-05-22,-0.621965541382481
2007-05-23,-0.38244514152231845
2007-05-24,-0.5643178106477922
2007-05-25,0.48969026451117337
2007-05-29,2.272177646059348
2007-05-30,2.552584422392079
2007-05-31,0.503056302297271
2007-06-01,0.2529012108469808
2007-06-04,2.617902530581304
2007-06-05,-0.33037671833565874
2007-06-06,-0.1681227357123527
2007-06-07,0.6241026456863286
2007-06-08,0.905937921712936
2007-06-11,0.7584785438673869
2007-06-12,0.6513367265900727
2007-06-13,0.8885092165156228
2007-06-14,1.3566127133725092
2007-06-15,2.02063470708844
2007-06-18,0.027275749202377852
2007-06-19,-0.07056916275161251
2007-06-20,0.47602515337556783
2007-06-21,4.2254575238634935
2007-06-22,0.39213510422900777
2007-06-25,0.3855917646217577
2007-06-26,-0.7091488143376168
2007-06-27,-2.2649626668365586
2007-06-28,-0.5006274701559832
2007-06-29,1.6517356528581637
2007-07-02,2.081557582417193
2007-07-03,1.1583412489217526
2007-07-05,1.4135376149513257
2007-07-06,0.8824065063511476
2007-07-09,-0.28312007908692705
2007-07-10,-1.341757289934149
2007-07-11,0.8999513692984973
2007-07-12,-0.5228253589726717
2007-07-13,0.4884222386701742
2007-07-16,0.6868086077388402
2007-07-17,-0.391462859417513
2007-07-18,-1.3124371049499306
2007-07-19,0.058181049662122675
2007-07-20,0.06663226445536186
2007-07-23,-0.6055036148219473
2007-07-24,-0.3367274280071504
2007-07-25,0.9053512038320926
2007-07-26,-0.5639828911160616
2007-07-27,1.8989127492822644
2007-07-30,2.1433949665556873
2007-07-31,-0.35099869703514974
2007-08-01,0.650087529806682
2007-08-02,-1.5217017376977937
2007-08-03,-2.5558382727309743
2007-08-06,-1.9414411027213996
2007-08-07,1.168250073455983
2007-08-08,0.18234575177852586
2007-08-09,2.5004569301365316
2007-08-10,-7.4148687206691015
2007-08-13,-2.821334080725031
2007-08-14,-0.9933305713907585
2007-08-15,0.6436303070837357
2007-08-16,-2.414293887101222
2007-08-17,1.2522368734995877
2007-08-20,0.06412113683272214
2007-08-21,-1.5559111929172609
2007-08-22,2.0800903065040393
2007-08-23,-0.9232980754735398
2007-08-24,0.799922510992146
2007-08-27,0.535131161157747
2007-08-28,0.14738218340144105
2007-08-29,-0.1541456261475176
2007-08-30,0.08283222696651604
2007-08-31,-2.5671248631578303
2007-09-04,1.238915199773185
2007-09-05,2.3645334657839845
2007-09-06,2.5058095250751378
2007-09-07,0.019514853707309987
2007-09-10,2.293302152883643
2007-09-11,-0.010645888162434947
2007-09-12,0.7749799841084059
2007-09-13,0.8481819367915588
2007-09-14,0.8351047221573382
2007-09-17,-1.45573441759689
2007-09-18,-0.6277487233550301
2007-09-19,0.2638340944793205
2007-09-20,-1.2949864338718164
2007-09-21,0.3145079301520526
2007-09-24,2.1418948413932637
2007-09-25,1.4885079149189508
2007-09-26,-0.4375029036991964
2007-09-27,0.7945313316256142
2007-09-28,0.910179795684425
2007-10-01,-0.08466288527561261
2007-10-02,-2.5797444344140086
2007-10-03,-1.8065320389321982
2007-10-04,0.4652344117204077
2007-10-05,0.6414215205234703
2007-10-08,-1.0413063012940782
2007-10-09,-1.118725815793358
2007-10-10,-1.6841285650659743
2007-10-11,0.4697647813647875
2007-10-12,1.6580030539648694
2007-10-15,2.370463192191732
2007-10-16,0.29563250007770936
2007-10-17,1.002631888484966
2007-10-18,2.682693128638813
2007-10-19,-1.6945308380932422
2007-10-22,1.960748588450194
2007-10-23,0.10039299884637698
2007-10-24,2.386328558425892
2007-10-25,0.6614844499791683
2007-10-26,-7.150044939190052
2007-10-29,0.6170075840476508
2007-10-30,-2.2883198452167552
2007-10-31,1.9029167664149083
2007-11-01,1.4625482531032858
2007-11-02,-1.6222720669632862
2007-11-05,0.04533600085967482
2007-11-06,0.6438870219429749
2007-11-07,5.667365146196154
2007-11-08,3.060491221043209
2007-11-09,-0.1777113155766965
2007-11-12,-2.053543181846192
2007-11-13,-0.5760102450122422
2007-11-14,1.8750408076541714
2007-11-15,0.4436100868533175
2007-11-16,4.121488194792584
2007-11-19,3.873617552995937
2007-11-20,3.4749948277992715
2007-11-21,1.1790778474575054
2007-11-23,-4.987258794256171
2007-11-26,3.3512453017913586
2007-11-27,-0.8346609697467922
2007-11-28,-0.710229026293625
2007-11-29,1.6558026400032388
2007-11-30,-1.45728308484383
2007-12-03,1.229991552688332
2007-12-04,3.7384148679986495
2007-12-05,-0.6431876635598721
2007-12-06,-8.479199744824777
2007-12-07,-0.27529854844940527
2007-12-10,-0.3447330245325291
2007-12-11,-0.1804507587147035
2007-12-12,4.4430576508477095
2007-12-13,3.1790202665288847
2007-12-14,2.7542138969692176
2007-12-17,-1.2534881402469589
2007-12-18,3.887228345137763
2007-12-19,-0.10357987905374799
2007-12-20,3.1411330626639806
2007-12-21,-0.059173598610868794
2007-12-24,0.7908607912798349
2007-12-26,-0.8499933821275341
2007-12-27,0.08283438391359244
2007-12-28,2.8822079763517494
2007-12-31,0.24560439164764247
2008-01-02,2.056006800795706
2008-01-03,4.11680813795448
2008-01-04,1.4007261322995226
2008-01-07,3.47706863808227
2008-01-08,4.855297481788346
2008-01-09,3.7887520840197175
2008-01-10,-11.91237403590134
2008-01-11,4.5577400978218785
2008-01-14,2.6728083728001737
2008-01-15,0.6833986313016638
2008-01-16,-4.235843228897436
2008-01-17,-0.8624257721302193
2008-01-18,-1.958603329545274
2008-01-22,-11.26924874361762
2008-01-23,-8.526958414787535
2008-01-24,0.40773025361686255
2008-01-25,2.749664561606582
2008-01-28,-0.05784068452132418
2008-01-29,-0.20662054465226065
2008-01-30,-0.963560310025251
2008-01-31,-2.7110283654873357
2008-02-01,-4.885713881951563
2008-02-04,0.9374226218889834
2008-02-05,-0.2365398035622608
2008-02-06,-0.22346351897651207
2008-02-07,-1.6946087371153684
2008-02-08,4.096462657404438
2008-02-11,3.1514906094650064
2008-02-12,0.3727038821067552
2008-02-13,-0.2513010034727432
2008-02-14,0.7896224324375958
2008-02-15,-1.1767059361957055
2008-02-19,0.020004588599536244
2008-02-20,-0.5961611820152071
2008-02-21,1.9034270830496893
2008-02-22,-0.5971636552391724
2008-02-25,0.7107750934548565
2008-02-26,-1.7258567500922497
2008-02-27,0.30260193045347883
2008-02-28,3.0682489351470106
2008-02-29,2.4148456579237205
2008-03-03,3.6872106675573724
2008-03-04,-2.5360251551220303
2008-03-05,4.409390787926156
2008-03-06,3.2738274548843016
2008-03-07,-3.758662039280687
2008-03-10,1.2488453648681772
2008-03-11,-3.208876801250197
2008-03-12,1.4097491573367527
2008-03-13,0.8714612143339527
2008-03-14,2.4041838361834134
2008-03-17,4.682884863186221
2008-03-18,-4.5722875107642995
2008-03-19,-5.498205447533968
2008-03-20,-0.0914878203009506
2008-03-24,-3.0334509130674814
2008-03-25,1.748753376837371
2008-03-26,3.951806488392735
2008-03-27,4.0744898148621225
2008-03-28,-0.1333989855090011
2008-03-31,0.2745291451609333
2008-04-01,-3.619372854191305
2008-04-02,1.1363561184419102
2008-04-03,0.4104481023265015
2008-04-04,7.381416156278691
2008-04-07,-0.7629776304935199
2008-04-08,4.066564052610939
2008-04-09,4.953689422061414
2008-04-10,4.889962590319012
2008-04-11,-0.8266826582406024
2008-04-14,4.157045204428643
2008-04-15,3.1379883785100904
2008-04-16,2.07804040282344
2008-04-17,-2.1659514396640267
2008-04-18,-1.478168779847726
2008-04-21,2.1708778926560073
2008-04-22,0.7662973431163667
2008-04-23,1.467406294941516
2008-04-24,-9.946834198386707
2008-04-25,1.9056370223844412
2008-04-28,0.6458131631981989
2008-04-29,-2.621823677032556
2008-04-30,2.248217408097175
2008-05-01,-8.815289677338903
2008-05-02,2.7116196067187137
2008-05-05,4.723902787874438
2008-05-06,0.7313572594065598
2008-05-07,4.4458077086597605
2008-05-08,1.0231421589752943
2008-05-09,2.841045575054193
2008-05-12,0.3379094310336338
2008-05-13,0.12974638343928202
2008-05-14,-1.9900737681204572
2008-05-15,2.4250145515657318
2008-05-16,2.0172050915741435
2008-05-19,1.0978466727360048
2008-05-20,5.139985981602761
2008-05-21,3.4299913897127454
2008-05-22,2.2408302244717038
2008-05-23,3.4730546610520596
2008-05-27,0.12212154128003161
2008-05-28,4.02747330846222
2008-05-29,-0.583168197975068
2008-05-30,4.865772938284703
2008-06-02,1.7382000779759712
2008-06-03,-3.2980568855934944
2008-06-04,-1.5518905779888437
2008-06-05,2.0768223591623816
2008-06-06,2.9007047155084917
2008-06-09,9.87172452596559
2008-06-10,-0.8920340349562372
2008-06-11,4.0600393063274005
2008-06-12,-6.412846708213522
2008-06-13,1.9558343367210675
2008-06-16,2.134833174550339
2008-06-17,5.034462815605515
2008-06-18,1.5971672768865641
2008-06-19,0.5823712708064456
2008-06-20,2.5404518216902816
2008-06-23,-0.5424955797447595
2008-06-24,2.074139529229808
2008-06-25,-2.083624782795086
2008-06-26,5.472745246490491
2008-06-27,5.104079442854131
2008-06-30,2.822460853113376
2008-07-01,-3.3561866371671067
2008-07-02,-6.803814084668252
2008-07-03,-0.7048305461916149
2008-07-07,1.9569145594483266
2008-07-08,-3.6601899414830097
2008-07-09,13.84807501273631
2008-07-10,2.389464298398427
2008-07-11,3.585950759774419
2008-07-14,5.229701434366346
2008-07-15,-0.9857943455086702
2008-07-16,-11.95775368201676
2008-07-17,-18.34168109192896
2008-07-18,-3.1327804310752083
2008-07-21,6.183071014877203
2008-07-22,-14.59031677908898
2008-07-23,-5.543886025910212
2008-07-24,5.8110446758109395
2008-07-25,-0.5656660109769152
2008-07-28,5.538084750701499
2008-07-29,-1.724961082945953
2008-07-30,4.441049650322597
2008-07-31,-2.228811805049158
2008-08-01,-1.9315636812403425
2008-08-04,-5.189830608445844
2008-08-05,0.12726279468660628
2008-08-06,7.845034646379935
2008-08-07,-1.570831644461608
2008-08-08,-4.444309880877113
2008-08-11,-5.291504906941313
2008-08-12,5.428113128801781
2008-08-13,1.3091341793095788
2008-08-14,2.6436437567999764
2008-08-15,-3.8851743629182063
2008-08-18,6.723035509304026
2008-08-19,-1.6535318098090745
2008-08-20,1.3771921688577726
2008-08-21,4.752552601928166
2008-08-22,2.89179076182166
2008-08-25,-3.3520917982760374
2008-08-26,-7.813213701119614
2008-08-27,-1.853243436011005
2008-08-28,-9.477486843338962
2008-08-29,-2.103930957811664
2008-09-02,-1.860738719365094
2008-09-03,1.097945297587519
2008-09-04,3.1806320503229566
2008-09-05,-8.794697041539877
2008-09-08,11.032761340379702
2008-09-09,-10.163540786279354
2008-09-10,5.479301601220252
2008-09-11,-5.519053282031974
2008-09-12,6.798200053132922
2008-09-15,7.174040244544558
2008-09-16,10.771426404492326
2008-09-17,-0.3770241601470401
2008-09-18,6.568518691113315
2008-09-19,-34.003217028006326
2008-09-22,-23.146208559202492
2008-09-23,-27.286588819657812
2008-09-24,-8.945633946674743
2008-09-25,2.8402675607939276
2008-09-26,-3.5159473265835173
2008-09-29,5.852220437297703
2008-09-30,1.689544050637923
2008-10-01,1.3023591993872978
2008-10-02,3.1940207128763287
2008-10-03,5.275556279914612
2008-10-06,-3.5612626060023045
2008-10-07,3.9705224032807074
2008-10-08,0.3313714831165706
2008-10-09,1.947983118998005
2008-10-10,-6.238385910422035
2008-10-13,-13.62416649309997
2008-10-14,3.907173702773992
2008-10-15,10.842340148673474
2008-10-16,-1.1426459940895692
2008-10-17,-3.9383056611797373
2008-10-20,6.952557278246609
2008-10-21,5.384687207421976
2008-10-22,5.180813024252161
2008-10-23,-0.3834063397626668
2008-10-24,-7.541141306127654
2008-10-27,-3.3020735675685358
2008-10-28,-3.6525554759923082
2008-10-29,-29.591637343939535
2008-10-30,-0.571885938008398
2008-10-31,6.553934759985776
2008-11-03,-2.1795058612730966
2008-11-04,-4.961011822253296
2008-11-05,2.570349306391827
2008-11-06,6.606937194759118
2008-11-07,2.56427311393791
2008-11-10,-0.30133610393437316
2008-11-11,6.012032457995348
2008-11-12,6.375490422380944
2008-11-13,10.801654870580148
2008-11-14,0.7740572084150044
2008-11-17,14.035964912527483
2008-11-18,-8.39980804013923
2008-11-19,6.726139114126965
2008-11-20,3.915187204648719
2008-11-21,1.6191459188954744
2008-11-24,-8.670471446487229
2008-11-25,-3.222334812081451
2008-11-26,-31.66633513932794
2008-11-28,-19.723673118542155
2008-12-01,1.0665084281122859
2008-12-02,-2.8579895676267597
2008-12-03,1.8056294251617118
2008-12-04,-15.550002213722117
2008-12-05,5.962834777899814
2008-12-08,-5.739230474375591
2008-12-09,-3.0530348048407645
2008-12-10,4.886963640880165
2008-12-11,5.410972585177176
2008-12-12,1.841937896891439
2008-12-15,0.02048287107419
2008-12-16,5.898181546844703
2008-12-17,0.029418090625476623
2008-12-18,4.970325982885867
2008-12-19,2.6481435691294752
2008-12-22,-0.2622000808069611
2008-12-23,-4.78406528030207
2008-12-24,0.2611337492426413
2008-12-26,-6.0760994249696125
2008-12-29,-1.8405624681851078
2008-12-30,4.293801023440201
2008-12-31,-1.7699097976394749
2009-01-02,7.218258604673775
2009-01-05,-5.773499225054287
2009-01-06,1.3186546856341552
2009-01-07,-0.4295954489177225
2009-01-08,-0.7233606003145088
2009-01-09,3.3871646006210647
2009-01-12,0.9072950259222683
2009-01-13,-5.591322747086752
2009-01-14,2.2413044878203
2009-01-15,9.869984395205986
2009-01-16,4.9279637951112365
2009-01-20,2.072943546629414
2009-01-21,-12.485797558579584
2009-01-22,7.192043622893343
2009-01-23,-1.5663458609069463
2009-01-26,0.11309427441484665
2009-01-27,2.4261158657689874
2009-01-28,-4.259712428532354
2009-01-29,1.0287911205565115
2009-01-30,-0.3851299070810148
2009-02-02,8.103955732012643
2009-02-03,6.7566900650847295
2009-02-04,1.1581365939568578
2009-02-05,6.672311741663051
2009-02-06,-14.430019381103692
2009-02-09,1.1616155358356801
2009-02-10,5.048788848827103
2009-02-11,-5.333302135498112
2009-02-12,3.7201554417972633
2009-02-13,-0.3389507686247304
2009-02-17,1.1353930068514728
2009-02-18,0.4361373677223933
2009-02-19,7.278508968892926
2009-02-20,9.150864506606279
2009-02-23,6.110956935141067
2009-02-24,6.680129162872186
2009-02-25,0.23394777542995104
2009-02-26,-4.804852672977194
2009-02-27,8.04642056734161
2009-03-02,4.187406530336692
2009-03-03,4.569358444865655
2009-03-04,-1.0958968431474503
2009-03-05,5.291935977458502
2009-03-06,4.094970703630265
2009-03-09,-1.1070331711460837
2009-03-10,-9.23329684039081
2009-03-11,7.42676866753508
2009-03-12,-4.400508755272453
2009-03-13,9.181988417958495
2009-03-16,-17.473319840337076
2009-03-17,1.5092801336776942
2009-03-18,-8.750328773784023
2009-03-19,-7.355951636035943
2009-03-20,9.523178456430536
2009-03-23,2.5935564437229264
2009-03-24,3.190121294330466
2009-03-25,2.5093805377412393
2009-03-26,-0.21177368187444134
2009-03-27,-0.7218813703845051
2009-03-30,9.405164058474917
2009-03-31,0.5435915079290041
2009-04-01,5.190796637912706
2009-04-02,-5.651518220756092
2009-04-03,-3.382022383909942
2009-04-06,3.7832717810774197
2009-04-07,4.252447891204801
2009-04-08,6.501759253064456
2009-04-09,-11.95733005946834
2009-04-13,2.6813577294281665
2009-04-14,1.6095233599787817
2009-04-15,3.7985860130633
2009-04-16,-0.31881899546697845
2009-04-17,4.952050050982851
2009-04-20,-4.09602383157695
2009-04-21,6.034666337878414
2009-04-22,4.721951267998168
2009-04-23,-2.3845377502408516
2009-04-24,4.333459525495746
2009-04-27,-0.10111991222358174
2009-04-28,5.250607917787939
2009-04-29,-0.7270758918242226
2009-04-30,3.971907021462391
2009-05-01,1.6336307743402512
2009-05-04,-5.749803492072286
2009-05-05,14.640775387508343
2009-05-06,1.3327621386502166
2009-05-07,5.628984009811591
2009-05-08,2.797243847924271
2009-05-11,3.774007710194518
2009-05-12,4.854760397859443
2009-05-13,2.163651187232576
2009-05-14,0.6698081608453466
2009-05-15,2.538726559448252
2009-05-18,-1.9436284097118062
2009-05-19,2.407175689527352
2009-05-20,0.41955844402251685
2009-05-21,1.434256134182885
2009-05-22,3.555215488232533
2009-05-26,1.4013846953575948
2009-05-27,6.436548461055067
2009-05-28,2.113588268859072
2009-05-29,1.2973221028458997
2009-06-01,4.450932119626129
2009-06-02,0.6273962818906043
2009-06-03,-2.4565422768287792
2009-06-04,-2.646515762409307
2009-06-05,0.557516994765177
2009-06-08,1.7705991549658222
2009-06-09,1.3680172913707822
2009-06-10,3.5203557692952203
2009-06-11,4.301298770454231
2009-06-12,1.6835872686553848
2009-06-15,1.492473501845204
2009-06-16,-1.2356299633044123
2009-06-17,-0.9100158986884743
2009-06-18,-1.1874656121496852
2009-06-19,-1.2423477298845875
2009-06-22,9.73689102939436
