date,Portfolio Return
2007-01-03,0.3304564089919122
2007-01-04,4.853263811832842
2007-01-05,1.8320458974953158
2007-01-08,1.5497582408678556
2007-01-09,2.907566552563496
2007-01-10,1.2006647235962122
2007-01-11,0.6887998144014128
2007-01-12,-0.257196439782057
2007-01-16,2.767356645456245
2007-01-17,-1.0998165638390933
2007-01-18,0.4358603644669312
2007-01-19,-0.6680873461682426
2007-01-22,-0.8218541318335193
2007-01-23,-1.0410107982847405
2007-01-24,-0.11197989025142152
2007-01-25,2.3521206479865397
2007-01-26,-1.9762028346092975
2007-01-29,0.9651611611313002
2007-01-30,0.38245355281820514
2007-01-31,0.36587241330607645
2007-02-01,-1.283384506204912
2007-02-02,-0.7788657083935502
2007-02-05,0.574873389266719
2007-02-06,-2.005372815700448
2007-02-07,-3.6586697236838694
2007-02-08,0.19188517183930331
2007-02-09,-0.6249394087553028
2007-02-12,3.984858997991232
2007-02-13,0.6688864477778832
2007-02-14,-0.7937310414553633
2007-02-15,0.29167025349794207
2007-02-16,0.7316442514731757
2007-02-20,-1.0692396495549117
2007-02-21,1.9067893710375672
2007-02-22,0.49194083902492247
2007-02-23,0.1626479234945255
2007-02-26,3.3130229373305986
2007-02-27,-0.14949768063776947
2007-02-28,-2.1892133962955107
2007-03-01,0.6738626232823596
2007-03-02,3.3165777479984704
2007-03-05,-0.3877946001949084
2007-03-06,-1.8683310389714336
2007-03-07,0.2771054301053999
2007-03-08,-0.643137315577127
2007-03-09,0.3036114433346503
2007-03-12,-2.0873109308001636
2007-03-13,1.1929556200042124
2007-03-14,-1.5082508674162365
2007-03-15,3.2506699886676738
2007-03-16,0.5074404058361882
2007-03-19,-1.4704451470182778
2007-03-20,2.342318411315072
2007-03-21,1.2093172720409329
2007-03-22,0.24228801871386985
2007-03-23,0.07418571805521967
2007-03-26,-1.8832733840140925
2007-03-27,0.6835430054173841
2007-03-28,1.542056391908411
2007-03-29,2.4864916392686376
2007-03-30,0.3504237772433494
2007-04-02,-1.3393274766231866
2007-04-03,-0.9658914783418515
2007-04-04,-2.18227811211124
2007-04-05,1.1628860218875348
2007-04-09,2.047342083136914
2007-04-10,-0.1283139880485874
2007-04-11,-1.0553243252502487
2007-04-12,0.8178456411090118
2007-04-13,2.940107181313456
2007-04-16,2.7134641211348653
2007-04-17,0.9724592990637302
2007-04-18,-0.5801958606332015
2007-04-19,1.5278938937952136
2007-04-20,-1.1461124107907048
2007-04-23,2.520466446622951
2007-04-24,0.497690230937886
2007-04-25,0.7272978792694705
2007-04-26,2.712980326436203
2007-04-27,-0.22183572926380402
2007-04-30,1.9065644610444794
2007-05-01,-0.10907515081832742
2007-05-02,-0.25623594639610614
2007-05-03,0.9797179497117026
2007-05-04,-2.144879886310702
2007-05-07,-1.1941728343876723
2007-05-08,-1.8110700783749967
2007-05-09,-1.0633215814861696
2007-05-10,-1.0569635031200453
2007-05-11,0.5430648079796385
2007-05-14,-3.0899670683009606
2007-05-15,2.9335053411516654
2007-05-16,-0.28643330891008345
2007-05-17,2.2273649115324012
2007-05-18,-1.4367375988385842
2007-05-21,2.0066021831316605
2007-05-22,1.5167554973566144
2007-05-23,-0.45843371383864406
2007-05-24,0.6313311165206638
2007-05-25,-3.919531175753101
2007-05-29,1.5035405173833611
2007-05-30,0.2012761812682884
2007-05-31,0.05699110823269349
2007-06-01,1.813888017259595
2007-06-04,-3.2926331469421988
2007-06-05,-1.2163218497142392
2007-06-06,-1.2223603740070055
2007-06-07,0.9310181803031621
2007-06-08,-1.8516340847240436
2007-06-11,-0.1476942621242876
2007-06-12,2.173527000743526
2007-06-13,1.4221882542940012
2007-06-14,-0.49248315088394223
2007-06-15,-2.249254722323875
2007-06-18,1.4338137376295967
2007-06-19,0.17003631062239233
2007-06-20,1.9113155868792384
2007-06-21,0.892236465528855
2007-06-22,2.7032120198383014
2007-06-25,-0.030991579026604765
2007-06-26,-0.98968280537991
2007-06-27,-0.07904186063217855
2007-06-28,-0.8915079814026461
2007-06-29,0.4303611383039607
2007-07-02,1.135488600919221
2007-07-03,2.4679391312653287
2007-07-05,8.204974926747617
2007-07-06,-0.6510965980327121
2007-07-09,0.14111928922219574
2007-07-10,-1.2041535993470558
2007-07-11,0.18966722855575657
2007-07-12,-0.2547497766571616
2007-07-13,0.8751941153304776
2007-07-16,-1.4565746257974912
2007-07-17,2.9708228204524945
2007-07-18,-2.465078135525549
2007-07-19,0.903882468325552
2007-07-20,0.4906079894529781
2007-07-23,1.1098793237413116
2007-07-24,2.6017182509863153
2007-07-25,-0.5899316842832802
2007-07-26,2.4322484576650893
2007-07-27,0.7719197765567043
2007-07-30,-2.9510525310364737
2007-07-31,-3.155522719545118
2007-08-01,3.235251853213277
2007-08-02,1.3360475824539861
2007-08-03,0.8078020402337537
2007-08-06,-0.27268179964950345
2007-08-07,8.690340094341753
2007-08-08,3.7693228529790566
2007-08-09,6.695205531224906
2007-08-10,-7.863183371628521
2007-08-13,0.320804351625652
2007-08-14,1.0955353776254406
2007-08-15,2.4233734136229956
2007-08-16,1.9978499668469651
2007-08-17,-3.7325388105262514
2007-08-20,-5.15170753856496
2007-08-21,0.40689184610302975
2007-08-22,-1.7916056579476969
2007-08-23,1.9628980845128166
2007-08-24,-1.359829862141706
2007-08-27,0.6527570185184526
2007-08-28,1.8036117441896589
2007-08-29,-1.0994309023545612
2007-08-30,1.8120944974745368
2007-08-31,0.4157333682134734
2007-09-04,-0.050585755645138564
2007-09-05,1.6198660448485658
2007-09-06,-0.7573907127810364
2007-09-07,0.9772375582786164
2007-09-10,2.245346461391766
2007-09-11,-1.4554642102689446
2007-09-12,3.7008393912394455
2007-09-13,2.095451147314784
2007-09-14,1.3450634538149722
2007-09-17,-0.5212278091014678
2007-09-18,0.9759848297346796
2007-09-19,-1.1421564877189638
2007-09-20,-1.1142018181064595
2007-09-21,1.2708202482435782
2007-09-24,1.6561851379614234
2007-09-25,1.185415935860965
2007-09-26,-1.9207758115647477
2007-09-27,0.5364725934571246
2007-09-28,1.6307121747754731
2007-10-01,0.1971874931490354
2007-10-02,2.1397952334192016
2007-10-03,3.0901314130685664
2007-10-04,-1.529117942423175
2007-10-05,-0.5157866905367925
2007-10-08,-0.6645235463916155
2007-10-09,0.628061410716783
2007-10-10,1.0152784248098246
2007-10-11,0.27164304344760704
2007-10-12,2.373384761788724
2007-10-15,1.0929586956612858
2007-10-16,-1.959825938431572
2007-10-17,0.8599050997624702
2007-10-18,1.847562429237506
2007-10-19,2.006351675675592
